,PLAYER_ID,full_name,SEASON_ID,SEASON_EXP,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,POSITION,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,is_active
79,1505,Tariq Abdul-Wahad,1997-98,7,1610612758,SAC,23.0,Forward-Guard,59,16.0,959.0,144,357,4.0,19.0,84,125,44.0,72.0,51,35.0,13.0,65.0,81,376,False
80,1505,Tariq Abdul-Wahad,1998-99,7,1610612758,SAC,24.0,Forward-Guard,49,49.0,1205.0,177,407,6.0,21.0,94,136,72.0,114.0,50,50.0,16.0,70.0,121,454,False
81,1505,Tariq Abdul-Wahad,1999-00,7,1610612753,ORL,25.0,Forward-Guard,46,46.0,1205.0,223,515,2.0,21.0,115,151,77.0,162.0,72,53.0,16.0,87.0,116,563,False
82,1505,Tariq Abdul-Wahad,1999-00,7,1610612743,DEN,25.0,Forward-Guard,15,10.0,373.0,51,131,1.0,2.0,31,42,24.0,28.0,26,6.0,12.0,19.0,31,134,False
83,1505,Tariq Abdul-Wahad,1999-00,7,0,TOT,25.0,Forward-Guard,61,56.0,1578.0,274,646,3.0,23.0,146,193,101.0,190.0,98,59.0,28.0,106.0,147,697,False
84,1505,Tariq Abdul-Wahad,2000-01,7,1610612743,DEN,26.0,Forward-Guard,29,12.0,421.0,43,111,4.0,10.0,21,36,14.0,45.0,22,14.0,13.0,34.0,54,111,False
85,1505,Tariq Abdul-Wahad,2001-02,7,1610612743,DEN,27.0,Forward-Guard,20,12.0,419.0,55,145,1.0,2.0,24,32,39.0,39.0,22,18.0,9.0,24.0,51,135,False
86,1505,Tariq Abdul-Wahad,2001-02,7,1610612742,DAL,27.0,Forward-Guard,4,0.0,24.0,0,2,0.0,0.0,0,1,2.0,4.0,2,2.0,1.0,3.0,5,0,False
87,1505,Tariq Abdul-Wahad,2001-02,7,0,TOT,27.0,Forward-Guard,24,12.0,442.0,55,147,1.0,2.0,24,33,41.0,43.0,24,20.0,10.0,27.0,56,135,False
88,1505,Tariq Abdul-Wahad,2002-03,7,1610612742,DAL,28.0,Forward-Guard,14,0.0,204.0,27,58,0.0,1.0,3,6,14.0,26.0,21,6.0,3.0,7.0,26,57,False
237,200772,Maurice Ager,2006-07,4,1610612742,DAL,23.0,Forward-Guard,32,1.0,214.0,22,70,5.0,15.0,20,33,1.0,20.0,7,4.0,3.0,15.0,27,69,False
238,200772,Maurice Ager,2007-08,4,1610612742,DAL,24.0,Forward-Guard,12,3.0,77.0,5,27,0.0,8.0,5,6,1.0,3.0,4,0.0,1.0,3.0,11,15,False
239,200772,Maurice Ager,2007-08,4,1610612751,NJN,24.0,Forward-Guard,14,0.0,88.0,16,38,3.0,11.0,1,6,3.0,6.0,4,0.0,0.0,3.0,6,36,False
240,200772,Maurice Ager,2007-08,4,0,TOT,24.0,Forward-Guard,26,3.0,165.0,21,65,3.0,19.0,6,12,4.0,9.0,8,0.0,1.0,6.0,17,51,False
241,200772,Maurice Ager,2008-09,4,1610612751,NJN,25.0,Forward-Guard,20,0.0,97.0,15,43,0.0,6.0,4,8,3.0,7.0,3,1.0,2.0,4.0,17,34,False
242,200772,Maurice Ager,2010-11,4,1610612750,MIN,27.0,Forward-Guard,4,0.0,29.0,6,11,3.0,4.0,0,0,0.0,2.0,1,1.0,0.0,4.0,4,15,False
545,101187,Alan Anderson,2005-06,9,1610612766,CHA,23.0,Forward-Guard,36,7.0,564.0,75,181,24.0,58.0,33,41,23.0,47.0,32,11.0,4.0,32.0,48,207,False
546,101187,Alan Anderson,2006-07,9,1610612766,CHA,24.0,Forward-Guard,17,0.0,256.0,37,81,5.0,20.0,19,23,11.0,21.0,21,7.0,0.0,22.0,33,98,False
547,101187,Alan Anderson,2011-12,9,1610612761,TOR,29.0,Forward-Guard,17,12.0,461.0,55,142,24.0,61.0,29,34,8.0,26.0,26,5.0,3.0,25.0,35,163,False
548,101187,Alan Anderson,2012-13,9,1610612761,TOR,30.0,Forward-Guard,65,2.0,1495.0,236,616,95.0,285.0,126,147,34.0,114.0,103,48.0,7.0,80.0,131,693,False
549,101187,Alan Anderson,2013-14,9,1610612751,BKN,31.0,Forward-Guard,78,26.0,1773.0,194,485,84.0,248.0,92,118,40.0,135.0,81,48.0,11.0,62.0,147,564,False
550,101187,Alan Anderson,2014-15,9,1610612751,BKN,32.0,Forward-Guard,74,19.0,1744.0,195,440,73.0,210.0,82,101,31.0,173.0,83,56.0,5.0,60.0,148,545,False
551,101187,Alan Anderson,2015-16,9,1610612764,WAS,33.0,Forward-Guard,13,0.0,192.0,21,59,12.0,37.0,11,15,1.0,26.0,14,4.0,1.0,2.0,25,65,False
552,101187,Alan Anderson,2016-17,9,1610612746,LAC,34.0,Forward-Guard,30,0.0,308.0,30,80,14.0,44.0,12,16,3.0,21.0,11,3.0,0.0,7.0,35,86,False
599,1626147,Justin Anderson,2015-16,5,1610612742,DAL,22.0,Forward-Guard,55,9.0,647.0,71,175,22.0,83.0,44,55,18.0,114.0,29,19.0,25.0,24.0,45,208,False
600,1626147,Justin Anderson,2016-17,5,1610612742,DAL,23.0,Forward-Guard,51,2.0,710.0,111,277,37.0,122.0,70,88,39.0,110.0,32,28.0,16.0,40.0,64,329,False
601,1626147,Justin Anderson,2016-17,5,1610612755,PHI,23.0,Forward-Guard,24,8.0,518.0,75,162,21.0,72.0,32,41,30.0,66.0,34,13.0,7.0,26.0,45,203,False
602,1626147,Justin Anderson,2016-17,5,0,TOT,23.0,Forward-Guard,75,10.0,1227.0,186,439,58.0,194.0,102,129,69.0,176.0,66,41.0,23.0,66.0,109,532,False
603,1626147,Justin Anderson,2017-18,5,1610612755,PHI,24.0,Forward-Guard,38,0.0,519.0,87,202,34.0,103.0,28,38,25.0,68.0,25,15.0,7.0,16.0,54,236,False
604,1626147,Justin Anderson,2018-19,5,1610612737,ATL,25.0,Forward-Guard,48,4.0,464.0,64,157,24.0,77.0,26,35,24.0,60.0,23,22.0,13.0,23.0,48,178,False
605,1626147,Justin Anderson,2019-20,5,1610612751,BKN,26.0,Forward-Guard,10,1.0,107.0,10,38,6.0,29.0,2,4,1.0,20.0,8,0.0,6.0,4.0,13,28,False
606,1626147,Justin Anderson,2021-22,5,1610612739,CLE,28.0,Forward-Guard,3,0.0,47.0,4,8,2.0,6.0,3,4,0.0,6.0,6,1.0,0.0,2.0,4,13,False
607,1626147,Justin Anderson,2021-22,5,1610612754,IND,28.0,Forward-Guard,13,6.0,269.0,32,87,13.0,53.0,12,15,4.0,36.0,27,7.0,6.0,6.0,18,89,False
608,1626147,Justin Anderson,2021-22,5,0,TOT,28.0,Forward-Guard,16,6.0,316.0,36,95,15.0,59.0,15,19,4.0,42.0,33,8.0,6.0,8.0,22,102,False
632,203937,Kyle Anderson,2014-15,7,1610612759,SAS,21.0,Forward-Guard,33,8.0,358.0,31,89,3.0,11.0,9,14,5.0,67.0,28,15.0,7.0,10.0,28,74,True
633,203937,Kyle Anderson,2015-16,7,1610612759,SAS,22.0,Forward-Guard,78,11.0,1245.0,138,295,12.0,37.0,62,83,25.0,219.0,123,60.0,29.0,59.0,97,350,True
634,203937,Kyle Anderson,2016-17,7,1610612759,SAS,23.0,Forward-Guard,72,14.0,1020.0,93,209,15.0,40.0,45,57,33.0,175.0,91,51.0,26.0,39.0,63,246,True
635,203937,Kyle Anderson,2017-18,7,1610612759,SAS,24.0,Forward-Guard,74,67.0,1978.0,231,438,19.0,57.0,104,146,84.0,312.0,202,115.0,60.0,94.0,114,585,True
636,203937,Kyle Anderson,2018-19,7,1610612763,MEM,25.0,Forward-Guard,43,40.0,1282.0,150,276,9.0,34.0,37,64,48.0,203.0,128,54.0,37.0,58.0,112,346,True
637,203937,Kyle Anderson,2019-20,7,1610612763,MEM,26.0,Forward-Guard,67,28.0,1330.0,157,331,24.0,85.0,52,78,58.0,227.0,162,54.0,37.0,66.0,111,390,True
638,203937,Kyle Anderson,2020-21,7,1610612763,MEM,27.0,Forward-Guard,69,69.0,1887.0,308,658,94.0,261.0,144,184,52.0,344.0,250,84.0,57.0,86.0,120,854,True
639,203937,Kyle Anderson,2021-22,7,1610612763,MEM,28.0,Forward-Guard,69,11.0,1484.0,209,469,36.0,109.0,67,105,69.0,299.0,183,77.0,45.0,71.0,108,521,True
649,98,Nick Anderson,1992-93,14,1610612753,ORL,25.0,Forward-Guard,79,76.0,2920.0,594,1324,88.0,249.0,298,402,122.0,355.0,265,128.0,56.0,164.0,200,1574,False
650,98,Nick Anderson,1993-94,14,1610612753,ORL,26.0,Forward-Guard,81,81.0,2811.0,504,1054,101.0,314.0,168,250,113.0,363.0,294,134.0,33.0,165.0,148,1277,False
651,98,Nick Anderson,1994-95,14,1610612753,ORL,27.0,Forward-Guard,76,76.0,2588.0,439,923,179.0,431.0,143,203,85.0,250.0,314,125.0,22.0,141.0,124,1200,False
652,98,Nick Anderson,1995-96,14,1610612753,ORL,28.0,Forward-Guard,77,77.0,2717.0,400,904,168.0,430.0,166,240,92.0,323.0,279,121.0,46.0,141.0,135,1134,False
653,98,Nick Anderson,1996-97,14,1610612753,ORL,29.0,Forward-Guard,63,61.0,2164.0,288,725,143.0,405.0,38,94,66.0,238.0,182,120.0,32.0,86.0,160,757,False
654,98,Nick Anderson,1997-98,14,1610612753,ORL,30.0,Forward-Guard,58,44.0,1701.0,343,754,77.0,214.0,127,199,98.0,199.0,119,72.0,23.0,85.0,98,890,False
655,98,Nick Anderson,1998-99,14,1610612753,ORL,31.0,Forward-Guard,47,39.0,1581.0,253,640,96.0,277.0,99,162,51.0,226.0,91,64.0,15.0,83.0,72,701,False
656,98,Nick Anderson,1999-00,14,1610612758,SAC,32.0,Forward-Guard,72,72.0,2094.0,306,782,132.0,397.0,37,76,83.0,256.0,123,94.0,16.0,95.0,118,781,False
657,98,Nick Anderson,2000-01,14,1610612758,SAC,33.0,Forward-Guard,21,0.0,170.0,14,57,10.0,39.0,0,0,3.0,22.0,13,10.0,4.0,7.0,13,38,False
658,98,Nick Anderson,2001-02,14,1610612763,MEM,34.0,Forward-Guard,15,0.0,220.0,21,76,13.0,48.0,5,9,1.0,32.0,14,6.0,6.0,14.0,17,60,False
996,173,Keith Askins,1992-93,9,1610612748,MIA,25.0,Forward-Guard,69,1.0,935.0,88,213,22.0,65.0,29,40,74.0,124.0,31,31.0,29.0,37.0,141,227,False
997,173,Keith Askins,1993-94,9,1610612748,MIA,26.0,Forward-Guard,37,0.0,319.0,36,88,4.0,21.0,9,10,33.0,49.0,13,11.0,1.0,21.0,57,85,False
998,173,Keith Askins,1994-95,9,1610612748,MIA,27.0,Forward-Guard,50,5.0,854.0,81,207,21.0,78.0,46,57,86.0,112.0,39,35.0,17.0,25.0,109,229,False
999,173,Keith Askins,1995-96,9,1610612748,MIA,28.0,Forward-Guard,75,14.0,1897.0,157,391,99.0,237.0,45,57,113.0,211.0,121,48.0,61.0,82.0,271,458,False
1000,173,Keith Askins,1996-97,9,1610612748,MIA,29.0,Forward-Guard,78,30.0,1769.0,138,319,69.0,172.0,39,58,86.0,185.0,75,53.0,19.0,59.0,196,384,False
1001,173,Keith Askins,1997-98,9,1610612748,MIA,30.0,Forward-Guard,46,12.0,681.0,39,122,21.0,74.0,12,19,28.0,73.0,29,27.0,12.0,26.0,107,111,False
1002,173,Keith Askins,1998-99,9,1610612748,MIA,31.0,Forward-Guard,33,13.0,415.0,20,62,8.0,29.0,5,8,10.0,34.0,10,17.0,3.0,13.0,58,53,False
1036,278,Stacey Augmon,1992-93,16,1610612737,ATL,24.0,Forward-Guard,73,66.0,2112.0,397,792,0.0,4.0,227,307,141.0,146.0,170,91.0,18.0,157.0,141,1021,False
1037,278,Stacey Augmon,1993-94,16,1610612737,ATL,25.0,Forward-Guard,82,82.0,2605.0,439,861,1.0,7.0,333,436,178.0,216.0,187,149.0,45.0,147.0,179,1212,False
1038,278,Stacey Augmon,1994-95,16,1610612737,ATL,26.0,Forward-Guard,76,76.0,2362.0,397,876,7.0,26.0,252,346,157.0,211.0,197,100.0,47.0,152.0,163,1053,False
1039,278,Stacey Augmon,1995-96,16,1610612737,ATL,27.0,Forward-Guard,77,49.0,2294.0,362,738,1.0,4.0,251,317,137.0,167.0,137,106.0,31.0,138.0,188,976,False
1040,278,Stacey Augmon,1996-97,16,1610612765,DET,28.0,Forward-Guard,20,3.0,293.0,31,77,0.0,0.0,28,41,14.0,35.0,15,10.0,10.0,27.0,29,90,False
1041,278,Stacey Augmon,1996-97,16,1610612757,POR,28.0,Forward-Guard,40,7.0,650.0,74,143,0.0,0.0,41,56,33.0,56.0,41,32.0,7.0,37.0,58,189,False
1042,278,Stacey Augmon,1996-97,16,0,TOT,28.0,Forward-Guard,60,10.0,943.0,105,220,0.0,0.0,69,97,47.0,91.0,56,42.0,17.0,64.0,87,279,False
1043,278,Stacey Augmon,1997-98,16,1610612757,POR,29.0,Forward-Guard,71,23.0,1445.0,154,372,1.0,7.0,94,156,104.0,131.0,88,57.0,32.0,81.0,144,403,False
1044,278,Stacey Augmon,1998-99,16,1610612757,POR,30.0,Forward-Guard,48,21.0,874.0,78,174,0.0,2.0,52,76,47.0,78.0,58,57.0,18.0,30.0,81,208,False
1045,278,Stacey Augmon,1999-00,16,1610612757,POR,31.0,Forward-Guard,59,0.0,692.0,83,175,0.0,2.0,37,55,42.0,74.0,53,27.0,11.0,38.0,69,203,False
1046,278,Stacey Augmon,2000-01,16,1610612757,POR,32.0,Forward-Guard,66,23.0,1182.0,127,266,0.0,4.0,57,87,60.0,99.0,98,48.0,21.0,48.0,105,311,False
1047,278,Stacey Augmon,2001-02,16,1610612766,CHH,33.0,Forward-Guard,77,3.0,1319.0,140,328,0.0,3.0,77,101,59.0,166.0,103,56.0,12.0,54.0,115,357,False
1048,278,Stacey Augmon,2002-03,16,1610612740,NOH,34.0,Forward-Guard,70,3.0,862.0,79,192,0.0,7.0,54,72,26.0,93.0,69,27.0,9.0,40.0,80,212,False
1049,278,Stacey Augmon,2003-04,16,1610612740,NOH,35.0,Forward-Guard,69,24.0,1416.0,143,347,1.0,7.0,110,139,52.0,122.0,85,55.0,15.0,76.0,114,397,False
1050,278,Stacey Augmon,2004-05,16,1610612753,ORL,36.0,Forward-Guard,55,7.0,663.0,68,167,0.0,0.0,57,77,45.0,54.0,36,23.0,8.0,31.0,83,193,False
1051,278,Stacey Augmon,2005-06,16,1610612753,ORL,37.0,Forward-Guard,36,3.0,385.0,25,73,0.0,0.0,21,30,18.0,35.0,23,12.0,6.0,11.0,40,71,False
1512,1629628,RJ Barrett,2019-20,2,1610612752,NYK,20.0,Forward-Guard,56,55.0,1704.0,292,727,63.0,197.0,156,254,50.0,229.0,143,55.0,17.0,124.0,122,803,True
1513,1629628,RJ Barrett,2020-21,2,1610612752,NYK,21.0,Forward-Guard,72,72.0,2511.0,467,1060,124.0,309.0,206,276,68.0,346.0,217,53.0,20.0,139.0,188,1264,True
1514,1629628,RJ Barrett,2021-22,2,1610612752,NYK,22.0,Forward-Guard,70,70.0,2417.0,487,1194,138.0,404.0,290,406,66.0,342.0,208,43.0,16.0,151.0,142,1402,True
2730,1628968,Brian Bowen II,2019-20,3,1610612754,IND,21.0,Forward-Guard,6,1.0,31.0,3,10,0.0,2.0,0,0,1.0,6.0,0,0.0,1.0,1.0,3,6,True
2731,1628968,Brian Bowen II,2020-21,3,1610612754,IND,22.0,Forward-Guard,6,0.0,15.0,1,4,0.0,1.0,1,1,0.0,3.0,0,0.0,0.0,0.0,1,3,True
3141,1629052,Oshae Brissett,2019-20,2,1610612761,TOR,22.0,Forward-Guard,19,0.0,135.0,13,36,3.0,15.0,8,10,9.0,17.0,7,4.0,1.0,7.0,18,37,True
3142,1629052,Oshae Brissett,2020-21,2,1610612754,IND,23.0,Forward-Guard,21,16.0,519.0,73,151,33.0,78.0,50,65,29.0,86.0,18,19.0,20.0,10.0,32,229,True
3143,1629052,Oshae Brissett,2021-22,2,1610612754,IND,23.0,Forward-Guard,67,25.0,1564.0,208,506,83.0,237.0,114,164,108.0,250.0,72,44.0,29.0,54.0,116,613,True
3236,1626148,Anthony Brown,2015-16,4,1610612747,LAL,23.0,Forward-Guard,29,11.0,599.0,39,126,20.0,70.0,17,20,9.0,61.0,19,14.0,5.0,15.0,34,115,False
3237,1626148,Anthony Brown,2016-17,4,1610612740,NOP,24.0,Forward-Guard,9,0.0,143.0,14,41,6.0,24.0,0,0,6.0,20.0,6,5.0,1.0,5.0,13,34,False
3238,1626148,Anthony Brown,2016-17,4,1610612753,ORL,24.0,Forward-Guard,2,0.0,16.0,4,9,1.0,3.0,0,0,2.0,5.0,2,0.0,0.0,1.0,2,9,False
3239,1626148,Anthony Brown,2016-17,4,0,TOT,24.0,Forward-Guard,11,0.0,159.0,18,50,7.0,27.0,0,0,8.0,25.0,8,5.0,1.0,6.0,15,43,False
3240,1626148,Anthony Brown,2017-18,4,1610612750,MIN,25.0,Forward-Guard,1,0.0,4.0,1,1,1.0,1.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,3,False
3532,977,Kobe Bryant,1996-97,20,1610612747,LAL,18.0,Forward-Guard,71,6.0,1102.0,176,422,51.0,136.0,136,166,47.0,85.0,91,49.0,23.0,112.0,102,539,False
3533,977,Kobe Bryant,1997-98,20,1610612747,LAL,19.0,Forward-Guard,79,1.0,2056.0,391,913,75.0,220.0,363,457,79.0,163.0,199,74.0,40.0,157.0,180,1220,False
3534,977,Kobe Bryant,1998-99,20,1610612747,LAL,20.0,Forward-Guard,50,50.0,1896.0,362,779,27.0,101.0,245,292,53.0,211.0,190,72.0,50.0,157.0,153,996,False
3535,977,Kobe Bryant,1999-00,20,1610612747,LAL,21.0,Forward-Guard,66,62.0,2524.0,554,1183,46.0,144.0,331,403,108.0,308.0,323,106.0,62.0,182.0,220,1485,False
3536,977,Kobe Bryant,2000-01,20,1610612747,LAL,22.0,Forward-Guard,68,68.0,2791.0,701,1510,61.0,200.0,475,557,104.0,295.0,338,114.0,43.0,220.0,222,1938,False
3537,977,Kobe Bryant,2001-02,20,1610612747,LAL,23.0,Forward-Guard,80,80.0,3065.0,749,1597,33.0,132.0,488,589,112.0,329.0,438,118.0,35.0,223.0,228,2019,False
3538,977,Kobe Bryant,2002-03,20,1610612747,LAL,24.0,Forward-Guard,82,82.0,3404.0,868,1924,124.0,324.0,601,713,106.0,458.0,481,181.0,67.0,288.0,218,2461,False
3539,977,Kobe Bryant,2003-04,20,1610612747,LAL,25.0,Forward-Guard,65,64.0,2452.0,516,1178,71.0,217.0,454,533,103.0,256.0,330,112.0,28.0,171.0,176,1557,False
3540,977,Kobe Bryant,2004-05,20,1610612747,LAL,26.0,Forward-Guard,66,66.0,2689.0,573,1324,131.0,387.0,542,664,95.0,297.0,398,86.0,53.0,270.0,174,1819,False
3541,977,Kobe Bryant,2005-06,20,1610612747,LAL,27.0,Forward-Guard,80,80.0,3277.0,978,2173,180.0,518.0,696,819,71.0,354.0,360,147.0,30.0,250.0,233,2832,False
3542,977,Kobe Bryant,2006-07,20,1610612747,LAL,28.0,Forward-Guard,77,77.0,3140.0,813,1757,137.0,398.0,667,768,75.0,364.0,413,111.0,36.0,255.0,205,2430,False
3543,977,Kobe Bryant,2007-08,20,1610612747,LAL,29.0,Forward-Guard,82,82.0,3192.0,775,1690,150.0,415.0,623,742,94.0,423.0,441,151.0,40.0,257.0,227,2323,False
3544,977,Kobe Bryant,2008-09,20,1610612747,LAL,30.0,Forward-Guard,82,82.0,2960.0,800,1712,118.0,336.0,483,564,90.0,339.0,399,120.0,37.0,210.0,189,2201,False
3545,977,Kobe Bryant,2009-10,20,1610612747,LAL,31.0,Forward-Guard,73,73.0,2835.0,716,1569,99.0,301.0,439,541,78.0,313.0,365,113.0,20.0,233.0,187,1970,False
3546,977,Kobe Bryant,2010-11,20,1610612747,LAL,32.0,Forward-Guard,82,82.0,2779.0,740,1639,115.0,356.0,483,583,83.0,336.0,388,99.0,12.0,243.0,172,2078,False
3547,977,Kobe Bryant,2011-12,20,1610612747,LAL,33.0,Forward-Guard,58,58.0,2232.0,574,1336,87.0,287.0,381,451,66.0,247.0,264,69.0,18.0,204.0,105,1616,False
3548,977,Kobe Bryant,2012-13,20,1610612747,LAL,34.0,Forward-Guard,78,78.0,3013.0,738,1595,132.0,407.0,525,626,66.0,367.0,469,106.0,25.0,287.0,173,2133,False
3549,977,Kobe Bryant,2013-14,20,1610612747,LAL,35.0,Forward-Guard,6,6.0,177.0,31,73,3.0,16.0,18,21,2.0,24.0,38,7.0,1.0,34.0,9,83,False
3550,977,Kobe Bryant,2014-15,20,1610612747,LAL,36.0,Forward-Guard,35,35.0,1207.0,266,713,54.0,184.0,196,241,26.0,173.0,197,47.0,7.0,128.0,65,782,False
3551,977,Kobe Bryant,2015-16,20,1610612747,LAL,37.0,Forward-Guard,66,66.0,1863.0,398,1113,133.0,467.0,232,281,41.0,206.0,184,62.0,13.0,129.0,115,1161,False
3642,1934,Rodney Buford,1999-00,6,1610612748,MIA,22.0,Forward-Guard,34,0.0,386.0,62,151,7.0,29.0,16,22,10.0,38.0,21,10.0,8.0,9.0,44,147,False
3643,1934,Rodney Buford,2000-01,6,1610612755,PHI,23.0,Forward-Guard,47,0.0,572.0,104,241,16.0,38.0,24,29,16.0,58.0,17,17.0,6.0,29.0,68,248,False
3644,1934,Rodney Buford,2001-02,6,1610612763,MEM,24.0,Forward-Guard,63,21.0,1770.0,258,593,17.0,70.0,58,80,52.0,220.0,71,42.0,12.0,63.0,110,591,False
3645,1934,Rodney Buford,2003-04,6,1610612758,SAC,26.0,Forward-Guard,22,0.0,142.0,19,56,0.0,2.0,3,6,6.0,9.0,7,6.0,1.0,4.0,9,41,False
3646,1934,Rodney Buford,2004-05,6,1610612751,NJN,27.0,Forward-Guard,64,17.0,1311.0,187,489,34.0,108.0,37,45,33.0,156.0,63,40.0,4.0,35.0,101,445,False
4685,2735,Josh Childress,2004-05,9,1610612737,ATL,22.0,Forward-Guard,80,44.0,2377.0,302,642,13.0,56.0,190,231,195.0,287.0,151,74.0,35.0,106.0,184,807,False
4686,2735,Josh Childress,2005-06,9,1610612737,ATL,23.0,Forward-Guard,74,10.0,2249.0,278,504,32.0,65.0,154,201,134.0,253.0,131,86.0,39.0,101.0,184,742,False
4687,2735,Josh Childress,2006-07,9,1610612737,ATL,24.0,Forward-Guard,55,13.0,2024.0,261,518,26.0,77.0,167,210,123.0,217.0,127,58.0,36.0,80.0,118,715,False
4688,2735,Josh Childress,2007-08,9,1610612737,ATL,25.0,Forward-Guard,76,0.0,2274.0,327,573,22.0,60.0,222,275,174.0,199.0,117,71.0,43.0,98.0,129,898,False
4689,2735,Josh Childress,2010-11,9,1610612756,PHX,28.0,Forward-Guard,54,3.0,894.0,121,214,1.0,16.0,29,59,69.0,86.0,42,33.0,23.0,44.0,68,272,False
4690,2735,Josh Childress,2011-12,9,1610612756,PHX,29.0,Forward-Guard,34,0.0,491.0,48,99,4.0,24.0,0,2,31.0,64.0,34,14.0,6.0,9.0,38,100,False
4691,2735,Josh Childress,2012-13,9,1610612751,BKN,30.0,Forward-Guard,14,0.0,100.0,6,21,1.0,3.0,1,2,6.0,9.0,5,2.0,2.0,0.0,3,14,False
4692,2735,Josh Childress,2013-14,9,1610612740,NOP,31.0,Forward-Guard,4,0.0,24.0,0,0,0.0,0.0,0,0,0.0,3.0,2,1.0,0.0,1.0,1,0,False
5515,1628249,Mitchell Creek,2018-19,2,1610612751,BKN,27.0,Forward-Guard,4,0.0,36.0,5,10,0.0,1.0,5,7,5.0,5.0,5,1.0,0.0,0.0,3,15,False
5516,1628249,Mitchell Creek,2018-19,2,1610612750,MIN,27.0,Forward-Guard,1,0.0,12.0,3,6,0.0,1.0,0,0,1.0,1.0,1,1.0,0.0,1.0,0,6,False
5517,1628249,Mitchell Creek,2018-19,2,0,TOT,27.0,Forward-Guard,5,0.0,47.0,8,16,0.0,2.0,5,7,6.0,6.0,6,2.0,0.0,1.0,3,21,False
5750,688,Michael Curry,1993-94,11,1610612755,PHL,25.0,Forward-Guard,10,0.0,43.0,3,14,0.0,2.0,3,4,0.0,1.0,1,1.0,0.0,3.0,6,9,False
5751,688,Michael Curry,1995-96,11,1610612764,WAS,27.0,Forward-Guard,5,0.0,34.0,3,10,0.0,3.0,4,4,2.0,3.0,1,1.0,0.0,1.0,3,10,False
5752,688,Michael Curry,1995-96,11,1610612765,DET,27.0,Forward-Guard,41,1.0,749.0,70,151,20.0,50.0,41,58,25.0,55.0,26,23.0,2.0,23.0,89,201,False
5753,688,Michael Curry,1995-96,11,0,TOT,27.0,Forward-Guard,46,1.0,783.0,73,161,20.0,53.0,45,62,27.0,58.0,27,24.0,2.0,24.0,92,211,False
5754,688,Michael Curry,1996-97,11,1610612765,DET,28.0,Forward-Guard,81,2.0,1217.0,99,221,23.0,77.0,97,108,23.0,96.0,43,31.0,12.0,28.0,128,318,False
5755,688,Michael Curry,1997-98,11,1610612749,MIL,29.0,Forward-Guard,82,27.0,1978.0,196,418,4.0,9.0,147,176,26.0,72.0,137,56.0,14.0,77.0,218,543,False
5756,688,Michael Curry,1998-99,11,1610612749,MIL,30.0,Forward-Guard,50,4.0,1146.0,90,206,1.0,15.0,63,79,19.0,89.0,78,42.0,7.0,37.0,135,244,False
5757,688,Michael Curry,1999-00,11,1610612765,DET,31.0,Forward-Guard,82,3.0,1611.0,182,379,1.0,5.0,141,168,21.0,83.0,87,33.0,5.0,73.0,209,506,False
5758,688,Michael Curry,2000-01,11,1610612765,DET,32.0,Forward-Guard,68,58.0,1490.0,145,319,4.0,9.0,62,73,21.0,100.0,132,27.0,3.0,61.0,173,356,False
5759,688,Michael Curry,2001-02,11,1610612765,DET,33.0,Forward-Guard,82,75.0,1905.0,125,276,7.0,26.0,72,91,15.0,153.0,127,47.0,10.0,60.0,207,329,False
5760,688,Michael Curry,2002-03,11,1610612765,DET,34.0,Forward-Guard,78,77.0,1555.0,92,229,16.0,54.0,36,45,16.0,111.0,104,44.0,4.0,43.0,163,236,False
5761,688,Michael Curry,2003-04,11,1610612761,TOR,35.0,Forward-Guard,70,15.0,1227.0,76,196,3.0,15.0,49,58,22.0,65.0,53,23.0,5.0,48.0,153,204,False
5762,688,Michael Curry,2004-05,11,1610612754,IND,36.0,Forward-Guard,18,7.0,248.0,13,29,0.0,0.0,4,8,8.0,19.0,15,5.0,4.0,5.0,39,30,False
6545,200821,Yakhouba Diawara,2006-07,5,1610612743,DEN,24.0,Forward-Guard,64,19.0,1177.0,100,292,49.0,170.0,35,53,27.0,83.0,55,30.0,7.0,37.0,132,284,False
6546,200821,Yakhouba Diawara,2007-08,5,1610612743,DEN,25.0,Forward-Guard,54,14.0,542.0,55,134,21.0,66.0,22,31,23.0,39.0,37,8.0,3.0,16.0,61,153,False
