,PLAYER_ID,full_name,SEASON_ID,SEASON_EXP,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,POSITION,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,is_active
2459,2586,Keith Bogans,2009-10,11,1610612759,SAS,30.0,Guard-Forward,79,50.0,1559.0,120,298,70.0,196.0,37,50,25.0,151.0,95,45.0,12.0,53.0,156,347,False
2460,2586,Keith Bogans,2010-11,11,1610612741,CHI,31.0,Guard-Forward,82,82.0,1461.0,124,307,90.0,237.0,21,32,19.0,129.0,101,38.0,9.0,41.0,113,359,False
2461,2586,Keith Bogans,2011-12,11,1610612751,NJN,32.0,Guard-Forward,5,1.0,94.0,8,21,3.0,12.0,2,5,5.0,6.0,3,2.0,0.0,3.0,15,21,False
2462,2586,Keith Bogans,2012-13,11,1610612751,BKN,33.0,Guard-Forward,74,23.0,1408.0,108,284,84.0,245.0,11,17,16.0,104.0,76,28.0,4.0,49.0,108,311,False
2463,2586,Keith Bogans,2013-14,11,1610612738,BOS,34.0,Guard-Forward,6,0.0,55.0,3,6,3.0,6.0,3,3,0.0,3.0,3,1.0,0.0,1.0,2,12,False
2987,201147,Corey Brewer,2007-08,14,1610612750,MIN,22.0,Guard-Forward,79,35.0,1803.0,182,486,7.0,36.0,88,110,82.0,210.0,111,76.0,25.0,89.0,188,459,False
2988,201147,Corey Brewer,2008-09,14,1610612750,MIN,23.0,Guard-Forward,15,8.0,307.0,37,90,5.0,12.0,14,19,18.0,31.0,25,15.0,3.0,13.0,37,93,False
2989,201147,Corey Brewer,2009-10,14,1610612750,MIN,24.0,Guard-Forward,82,82.0,2482.0,409,949,82.0,237.0,166,256,70.0,209.0,193,117.0,29.0,164.0,224,1066,False
2990,201147,Corey Brewer,2010-11,14,1610612750,MIN,25.0,Guard-Forward,56,22.0,1362.0,168,437,26.0,99.0,121,171,45.0,107.0,77,89.0,14.0,77.0,134,483,False
2991,201147,Corey Brewer,2010-11,14,1610612742,DAL,25.0,Guard-Forward,13,2.0,148.0,25,51,4.0,13.0,15,21,12.0,11.0,12,11.0,2.0,10.0,25,69,False
2992,201147,Corey Brewer,2010-11,14,0,TOT,25.0,Guard-Forward,69,24.0,1510.0,193,488,30.0,112.0,136,192,57.0,118.0,89,100.0,16.0,87.0,159,552,False
2993,201147,Corey Brewer,2011-12,14,1610612743,DEN,26.0,Guard-Forward,59,17.0,1287.0,201,463,33.0,127.0,90,130,43.0,107.0,88,72.0,17.0,56.0,113,525,False
2994,201147,Corey Brewer,2012-13,14,1610612743,DEN,27.0,Guard-Forward,82,2.0,2003.0,375,883,91.0,307.0,149,216,55.0,180.0,124,118.0,23.0,102.0,154,990,False
2995,201147,Corey Brewer,2013-14,14,1610612750,MIN,28.0,Guard-Forward,81,81.0,2609.0,388,807,59.0,211.0,163,227,63.0,144.0,135,151.0,30.0,105.0,210,998,False
2996,201147,Corey Brewer,2014-15,14,1610612750,MIN,29.0,Guard-Forward,24,16.0,680.0,94,225,8.0,41.0,55,78,32.0,62.0,78,54.0,4.0,50.0,62,251,False
2997,201147,Corey Brewer,2014-15,14,1610612745,HOU,29.0,Guard-Forward,56,1.0,1407.0,249,580,55.0,194.0,113,148,48.0,155.0,95,60.0,15.0,81.0,111,666,False
2998,201147,Corey Brewer,2014-15,14,0,TOT,29.0,Guard-Forward,80,17.0,2087.0,343,805,63.0,235.0,168,226,80.0,217.0,173,114.0,19.0,131.0,173,917,False
2999,201147,Corey Brewer,2015-16,14,1610612745,HOU,30.0,Guard-Forward,82,12.0,1669.0,212,552,61.0,224.0,105,140,42.0,157.0,109,84.0,19.0,78.0,168,590,False
3000,201147,Corey Brewer,2016-17,14,1610612745,HOU,31.0,Guard-Forward,58,8.0,923.0,94,227,22.0,94.0,32,44,21.0,93.0,61,37.0,12.0,36.0,104,242,False
