,PLAYER_ID,full_name,SEASON_ID,SEASON_EXP,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,POSITION,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,is_active
2603,200767,Josh Boone,2009-10,5,1610612751,NJN,25.0,Forward-Center,63,28.0,1045.0,117,223,0.0,0.0,19,58,124.0,191.0,29,30.0,48.0,37.0,111,253,False
2690,1628449,Chris Boucher,2017-18,4,1610612744,GSW,25.0,Forward-Center,1,0.0,1.0,0,1,0.0,1.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0,0,True
2691,1628449,Chris Boucher,2018-19,4,1610612761,TOR,26.0,Forward-Center,28,0.0,163.0,34,76,12.0,37.0,13,15,16.0,40.0,2,6.0,24.0,7.0,31,93,True
2692,1628449,Chris Boucher,2019-20,4,1610612761,TOR,27.0,Forward-Center,62,0.0,819.0,141,299,38.0,118.0,91,116,107.0,170.0,26,22.0,61.0,28.0,114,411,True
2693,1628449,Chris Boucher,2020-21,4,1610612761,TOR,28.0,Forward-Center,60,14.0,1453.0,288,560,90.0,235.0,152,193,117.0,287.0,63,35.0,111.0,46.0,166,818,True
2694,1628449,Chris Boucher,2021-22,4,1610612761,TOR,29.0,Forward-Center,80,9.0,1690.0,268,577,68.0,229.0,150,193,179.0,315.0,25,49.0,75.0,42.0,174,754,True
3401,136,P.J. Brown,1993-94,16,1610612751,NJN,24.0,Forward-Center,79,54.0,1950.0,167,402,1.0,6.0,115,152,188.0,305.0,93,71.0,93.0,72.0,177,450,False
3402,136,P.J. Brown,1994-95,16,1610612751,NJN,25.0,Forward-Center,80,63.0,2466.0,254,570,4.0,24.0,139,207,178.0,309.0,135,69.0,135.0,80.0,262,651,False
3403,136,P.J. Brown,1995-96,16,1610612751,NJN,26.0,Forward-Center,81,81.0,2942.0,354,798,3.0,15.0,204,265,215.0,345.0,165,79.0,100.0,133.0,249,915,False
3404,136,P.J. Brown,1996-97,16,1610612748,MIA,27.0,Forward-Center,80,71.0,2593.0,300,656,0.0,2.0,161,220,239.0,431.0,92,85.0,98.0,113.0,283,761,False
3405,136,P.J. Brown,1997-98,16,1610612748,MIA,28.0,Forward-Center,74,74.0,2362.0,278,590,0.0,0.0,151,197,235.0,400.0,103,66.0,98.0,97.0,264,707,False
3406,136,P.J. Brown,1998-99,16,1610612748,MIA,29.0,Forward-Center,50,50.0,1611.0,229,477,0.0,0.0,113,146,115.0,231.0,66,46.0,48.0,69.0,166,571,False
3407,136,P.J. Brown,1999-00,16,1610612748,MIA,30.0,Forward-Center,80,80.0,2302.0,322,671,0.0,1.0,120,159,216.0,384.0,145,65.0,61.0,100.0,264,764,False
3408,136,P.J. Brown,2000-01,16,1610612766,CHH,31.0,Forward-Center,80,79.0,2806.0,249,561,0.0,4.0,178,209,257.0,485.0,127,78.0,92.0,108.0,260,676,False
3409,136,P.J. Brown,2001-02,16,1610612766,CHH,32.0,Forward-Center,80,80.0,2563.0,250,527,0.0,0.0,169,197,273.0,513.0,107,59.0,78.0,85.0,222,669,False
3410,136,P.J. Brown,2002-03,16,1610612740,NOH,33.0,Forward-Center,78,78.0,2616.0,319,601,0.0,3.0,194,232,243.0,458.0,147,67.0,80.0,98.0,203,832,False
3411,136,P.J. Brown,2003-04,16,1610612740,NOH,34.0,Forward-Center,80,80.0,2755.0,339,712,0.0,1.0,158,185,237.0,453.0,155,78.0,73.0,101.0,203,836,False
3412,136,P.J. Brown,2004-05,16,1610612740,NOH,35.0,Forward-Center,82,78.0,2817.0,338,758,0.0,0.0,210,243,266.0,471.0,178,74.0,50.0,101.0,233,886,False
3413,136,P.J. Brown,2005-06,16,1610612740,NOK,36.0,Forward-Center,75,73.0,2380.0,269,583,0.0,0.0,139,168,182.0,365.0,90,46.0,50.0,90.0,216,677,False
3414,136,P.J. Brown,2006-07,16,1610612741,CHI,37.0,Forward-Center,72,49.0,1456.0,170,418,0.0,2.0,96,122,129.0,218.0,48,24.0,52.0,85.0,187,436,False
3415,136,P.J. Brown,2007-08,16,1610612738,BOS,38.0,Forward-Center,18,0.0,209.0,14,41,0.0,1.0,11,16,29.0,39.0,10,5.0,8.0,10.0,29,39,False
3871,2560,Zarko Cabarkapa,2003-04,4,1610612756,PHX,23.0,Forward-Center,49,4.0,572.0,81,197,6.0,32.0,35,53,26.0,73.0,40,10.0,13.0,54.0,75,203,False
3872,2560,Zarko Cabarkapa,2004-05,4,1610612756,PHX,24.0,Forward-Center,3,0.0,11.0,4,7,0.0,0.0,1,1,2.0,1.0,0,0.0,0.0,0.0,0,9,False
3873,2560,Zarko Cabarkapa,2004-05,4,1610612744,GSW,24.0,Forward-Center,37,0.0,463.0,82,170,13.0,36.0,52,64,33.0,66.0,25,10.0,5.0,30.0,59,229,False
3874,2560,Zarko Cabarkapa,2004-05,4,0,TOT,24.0,Forward-Center,40,0.0,474.0,86,177,13.0,36.0,53,65,35.0,67.0,25,10.0,5.0,30.0,59,238,False
3875,2560,Zarko Cabarkapa,2005-06,4,1610612744,GSW,25.0,Forward-Center,61,0.0,505.0,67,174,5.0,20.0,60,84,37.0,74.0,20,13.0,7.0,35.0,87,199,False
4097,1630176,Vernon Carey Jr.,2020-21,1,1610612766,CHA,20.0,Forward-Center,19,4.0,115.0,18,36,1.0,7.0,9,11,6.0,21.0,2,1.0,5.0,5.0,13,46,True
4098,1630176,Vernon Carey Jr.,2021-22,1,1610612766,CHA,21.0,Forward-Center,4,1.0,17.0,3,6,0.0,0.0,2,3,3.0,2.0,0,1.0,0.0,1.0,1,8,True
4099,1630176,Vernon Carey Jr.,2021-22,1,1610612764,WAS,21.0,Forward-Center,3,0.0,27.0,4,7,0.0,0.0,4,10,5.0,2.0,0,1.0,1.0,2.0,3,12,True
4100,1630176,Vernon Carey Jr.,2021-22,1,0,TOT,21.0,Forward-Center,7,1.0,44.0,7,13,0.0,0.0,6,13,8.0,4.0,0,2.0,1.0,3.0,4,20,True
4838,1629651,Nicolas Claxton,2019-20,2,1610612751,BKN,21.0,Forward-Center,15,0.0,187.0,27,48,1.0,7.0,11,21,19.0,25.0,16,1.0,8.0,9.0,14,66,True
4839,1629651,Nicolas Claxton,2020-21,2,1610612751,BKN,22.0,Forward-Center,32,1.0,594.0,90,145,1.0,5.0,31,64,43.0,123.0,28,23.0,40.0,18.0,68,212,True
4840,1629651,Nicolas Claxton,2021-22,2,1610612751,BKN,23.0,Forward-Center,47,19.0,974.0,178,264,0.0,0.0,54,93,91.0,173.0,43,24.0,51.0,38.0,110,410,True
5029,1628381,John Collins,2017-18,4,1610612737,ATL,20.0,Forward-Center,74,26.0,1785.0,314,545,16.0,47.0,133,186,176.0,365.0,98,47.0,80.0,105.0,215,777,True
5030,1628381,John Collins,2018-19,4,1610612737,ATL,21.0,Forward-Center,61,59.0,1828.0,465,831,55.0,158.0,203,266,219.0,376.0,121,22.0,39.0,120.0,199,1188,True
5031,1628381,John Collins,2019-20,4,1610612737,ATL,22.0,Forward-Center,41,41.0,1363.0,353,605,59.0,147.0,120,150,116.0,300.0,60,31.0,66.0,75.0,138,885,True
5032,1628381,John Collins,2020-21,4,1610612737,ATL,23.0,Forward-Center,63,63.0,1848.0,429,771,83.0,208.0,170,204,118.0,349.0,78,34.0,63.0,84.0,193,1111,True
5033,1628381,John Collins,2021-22,4,1610612737,ATL,24.0,Forward-Center,54,53.0,1663.0,339,644,64.0,176.0,134,169,93.0,329.0,98,33.0,56.0,60.0,164,876,True
5041,1628380,Zach Collins,2017-18,3,1610612757,POR,20.0,Forward-Center,66,1.0,1045.0,115,289,35.0,113.0,27,42,45.0,176.0,52,17.0,31.0,58.0,133,292,True
5042,1628380,Zach Collins,2018-19,3,1610612757,POR,21.0,Forward-Center,77,0.0,1356.0,189,400,40.0,121.0,94,126,109.0,215.0,71,25.0,66.0,77.0,174,512,True
5043,1628380,Zach Collins,2019-20,3,1610612757,POR,22.0,Forward-Center,11,11.0,290.0,32,68,7.0,19.0,6,8,25.0,44.0,16,5.0,5.0,14.0,36,77,True
5044,1628380,Zach Collins,2021-22,3,1610612759,SAS,24.0,Forward-Center,28,4.0,502.0,76,155,14.0,41.0,52,65,46.0,107.0,61,13.0,23.0,45.0,67,218,True
5057,2555,Nick Collison,2004-05,15,1610612760,SEA,24.0,Forward-Center,82,4.0,1393.0,190,354,0.0,3.0,83,118,156.0,220.0,32,34.0,50.0,62.0,252,463,False
